game_id,away_team_id,home_team_id,team_id,team_name,team_city,team_tricode,team_slug,person_id,first_name,family_name,name_i,player_slug,position,comment,jersey_num,matchups_person_id,matchups_first_name,matchups_family_name,matchups_name_i,matchups_player_slug,matchups_jersey_num,matchup_minutes,matchup_minutes_sort,partial_possessions,percentage_defender_total_time,percentage_offensive_total_time,percentage_total_time_both_on,switches_on,player_points,team_points,matchup_assists,matchup_potential_assists,matchup_turnovers,matchup_blocks,matchup_field_goals_made,matchup_field_goals_attempted,matchup_field_goals_percentage,matchup_three_pointers_made,matchup_three_pointers_attempted,matchup_three_pointers_percentage,help_blocks,help_field_goals_made,help_field_goals_attempted,help_field_goals_percentage,matchup_free_throws_made,matchup_free_throws_attempted,shooting_fouls
22400001,1610612737,1610612738,1610612738,Celtics,Boston,BOS,celtics,1641775,Jordan,Walsh,J. Walsh,jordan-walsh,,,27,1642258,Zaccharie,Risacher,Z. Risacher,zaccharie-risacher,10,0:06,6.1,0.2,0.01,0.053,0.053,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
22400001,1610612737,1610612738,1610612738,Celtics,Boston,BOS,celtics,1641775,Jordan,Walsh,J. Walsh,jordan-walsh,,,27,1631223,David,Roddy,D. Roddy,david-roddy,8,0:50,49.6,3.4,0.361,0.431,0.638,0,0,2,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0
22400001,1610612737,1610612738,1610612738,Celtics,Boston,BOS,celtics,1641775,Jordan,Walsh,J. Walsh,jordan-walsh,,,27,1630811,Keaton,Wallace,K. Wallace,keaton-wallace,2,0:10,10.4,0.9,0.013,0.09,0.175,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
22400001,1610612737,1610612738,1610612737,Hawks,Atlanta,ATL,hawks,1642258,Zaccharie,Risacher,Z. Risacher,zaccharie-risacher,F,,10,1627759,Jaylen,Brown,J. Brown,jaylen-brown,7,1:32,91.7,7.9,0.117,0.158,0.249,0,2,5,0,0,0,0,1,3,0.333,0,0,0,0,0,0,0,0,0,0
22400001,1610612737,1610612738,1610612737,Hawks,Atlanta,ATL,hawks,1642258,Zaccharie,Risacher,Z. Risacher,zaccharie-risacher,F,,10,1630573,Sam,Hauser,S. Hauser,sam-hauser,30,0:09,9.3,0.7,0.024,0.016,0.049,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
22400001,1610612737,1610612738,1610612737,Hawks,Atlanta,ATL,hawks,1642258,Zaccharie,Risacher,Z. Risacher,zaccharie-risacher,F,,10,201950,Jrue,Holiday,J. Holiday,jrue-holiday,4,0:49,48.7,4,0.071,0.084,0.107,0,2,2,0,0,0,0,1,2,0.5,0,1,0,0,0,0,0,0,0,0
22400001,1610612737,1610612738,1610612737,Hawks,Atlanta,ATL,hawks,1642258,Zaccharie,Risacher,Z. Risacher,zaccharie-risacher,F,,10,201143,Al,Horford,A. Horford,al-horford,42,1:09,68.6,5,0.117,0.119,0.232,0,0,7,0,0,0,0,0,2,0,0,0,0,0,0,0,0,0,0,0
22400001,1610612737,1610612738,1610612737,Hawks,Atlanta,ATL,hawks,1642258,Zaccharie,Risacher,Z. Risacher,zaccharie-risacher,F,,10,1628436,Luke,Kornet,L. Kornet,luke-kornet,40,0:02,2.2,0.2,0.024,0.004,0.024,0,0,2,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
22400001,1610612737,1610612738,1610612737,Hawks,Atlanta,ATL,hawks,1642258,Zaccharie,Risacher,Z. Risacher,zaccharie-risacher,F,,10,1630202,Payton,Pritchard,P. Pritchard,payton-pritchard,11,1:13,72.6,6.5,0.139,0.125,0.245,0,0,7,0,0,0,0,0,1,0,0,1,0,0,0,0,0,0,0,0
22400001,1610612737,1610612738,1610612737,Hawks,Atlanta,ATL,hawks,1642258,Zaccharie,Risacher,Z. Risacher,zaccharie-risacher,F,,10,1629674,Neemias,Queta,N. Queta,neemias-queta,88,0:13,12.8,1.8,0.029,0.022,0.067,0,2,2,0,0,0,0,1,1,1,0,0,0,0,0,0,0,0,0,0
22400001,1610612737,1610612738,1610612737,Hawks,Atlanta,ATL,hawks,1642258,Zaccharie,Risacher,Z. Risacher,zaccharie-risacher,F,,10,1628369,Jayson,Tatum,J. Tatum,jayson-tatum,0,1:38,98.1,8.9,0.119,0.17,0.237,0,0,12,0,0,0,1,0,2,0,0,1,0,0,0,0,0,0,0,0
22400001,1610612737,1610612738,1610612737,Hawks,Atlanta,ATL,hawks,1642258,Zaccharie,Risacher,Z. Risacher,zaccharie-risacher,F,,10,1641775,Jordan,Walsh,J. Walsh,jordan-walsh,27,0:32,32.2,2.4,0.299,0.056,0.299,0,0,5,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
22400001,1610612737,1610612738,1610612737,Hawks,Atlanta,ATL,hawks,1642258,Zaccharie,Risacher,Z. Risacher,zaccharie-risacher,F,,10,1628401,Derrick,White,D. White,derrick-white,9,2:44,164.3,15.5,0.194,0.284,0.339,0,2,16,0,0,0,0,1,4,0.25,0,2,0,0,0,0,0,0,2,1
22400001,1610612737,1610612738,1610612737,Hawks,Atlanta,ATL,hawks,1630552,Jalen,Johnson,J. Johnson,jalen-johnson,F,,1,1627759,Jaylen,Brown,J. Brown,jaylen-brown,7,3:24,204.1,19.8,0.259,0.237,0.318,0,6,19,2,0,0,0,3,6,0.5,0,0,0,0,0,0,0,0,0,0
22400001,1610612737,1610612738,1610612737,Hawks,Atlanta,ATL,hawks,1630552,Jalen,Johnson,J. Johnson,jalen-johnson,F,,1,1630573,Sam,Hauser,S. Hauser,sam-hauser,30,0:30,30.2,5.3,0.077,0.035,0.106,0,2,10,1,0,0,0,1,1,1,0,0,0,0,0,0,0,0,0,0
22400001,1610612737,1610612738,1610612737,Hawks,Atlanta,ATL,hawks,1630552,Jalen,Johnson,J. Johnson,jalen-johnson,F,,1,201950,Jrue,Holiday,J. Holiday,jrue-holiday,4,2:34,153.8,12.2,0.226,0.179,0.265,0,0,7,1,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0
22400001,1610612737,1610612738,1610612737,Hawks,Atlanta,ATL,hawks,1630552,Jalen,Johnson,J. Johnson,jalen-johnson,F,,1,201143,Al,Horford,A. Horford,al-horford,42,2:36,155.6,14.6,0.265,0.181,0.289,0,2,21,2,0,1,0,1,3,0.333,0,1,0,0,0,0,0,0,0,0
22400001,1610612737,1610612738,1610612737,Hawks,Atlanta,ATL,hawks,1630552,Jalen,Johnson,J. Johnson,jalen-johnson,F,,1,1628436,Luke,Kornet,L. Kornet,luke-kornet,40,0:25,24.7,2.2,0.265,0.029,0.265,0,0,7,3,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
22400001,1610612737,1610612738,1610612737,Hawks,Atlanta,ATL,hawks,1630552,Jalen,Johnson,J. Johnson,jalen-johnson,F,,1,1630202,Payton,Pritchard,P. Pritchard,payton-pritchard,11,0:57,56.8,4.6,0.108,0.066,0.14,0,0,7,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0
22400001,1610612737,1610612738,1610612737,Hawks,Atlanta,ATL,hawks,1630552,Jalen,Johnson,J. Johnson,jalen-johnson,F,,1,1629674,Neemias,Queta,N. Queta,neemias-queta,88,0:37,36.8,3.8,0.082,0.043,0.14,0,0,3,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
22400001,1610612737,1610612738,1610612737,Hawks,Atlanta,ATL,hawks,1630552,Jalen,Johnson,J. Johnson,jalen-johnson,F,,1,1628369,Jayson,Tatum,J. Tatum,jayson-tatum,0,1:25,84.7,8.5,0.103,0.099,0.126,0,2,10,1,0,0,0,1,2,0.5,0,0,0,0,0,0,0,0,0,0
22400001,1610612737,1610612738,1610612737,Hawks,Atlanta,ATL,hawks,1630552,Jalen,Johnson,J. Johnson,jalen-johnson,F,,1,1641775,Jordan,Walsh,J. Walsh,jordan-walsh,27,0:07,7,0.5,0.065,0.008,0.093,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0
22400001,1610612737,1610612738,1610612737,Hawks,Atlanta,ATL,hawks,1630552,Jalen,Johnson,J. Johnson,jalen-johnson,F,,1,1628401,Derrick,White,D. White,derrick-white,9,1:21,81.4,6.7,0.096,0.095,0.109,0,3,7,0,0,1,0,1,2,0.5,1,2,0.5,0,0,0,0,0,0,0
22400001,1610612737,1610612738,1610612737,Hawks,Atlanta,ATL,hawks,203991,Clint,Capela,C. Capela,clint-capela,C,,15,1627759,Jaylen,Brown,J. Brown,jaylen-brown,7,0:45,44.6,4.1,0.057,0.118,0.125,0,8,8,0,0,0,0,4,4,1,0,0,0,0,0,0,0,0,2,1
22400001,1610612737,1610612738,1610612737,Hawks,Atlanta,ATL,hawks,203991,Clint,Capela,C. Capela,clint-capela,C,,15,201950,Jrue,Holiday,J. Holiday,jrue-holiday,4,1:12,71.7,6.2,0.105,0.189,0.231,0,4,9,0,0,0,0,2,4,0.5,0,0,0,0,0,0,0,0,0,0
22400001,1610612737,1610612738,1610612737,Hawks,Atlanta,ATL,hawks,203991,Clint,Capela,C. Capela,clint-capela,C,,15,201143,Al,Horford,A. Horford,al-horford,42,2:30,150.2,12.9,0.256,0.396,0.396,0,0,10,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
22400001,1610612737,1610612738,1610612737,Hawks,Atlanta,ATL,hawks,203991,Clint,Capela,C. Capela,clint-capela,C,,15,1629674,Neemias,Queta,N. Queta,neemias-queta,88,0:07,7.4,1,0.016,0.019,0.107,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
22400001,1610612737,1610612738,1610612737,Hawks,Atlanta,ATL,hawks,203991,Clint,Capela,C. Capela,clint-capela,C,,15,1628369,Jayson,Tatum,J. Tatum,jayson-tatum,0,1:25,84.6,9,0.103,0.223,0.223,0,2,4,1,0,0,0,1,1,1,0,0,0,0,0,0,0,0,0,0
22400001,1610612737,1610612738,1610612737,Hawks,Atlanta,ATL,hawks,203991,Clint,Capela,C. Capela,clint-capela,C,,15,1628401,Derrick,White,D. White,derrick-white,9,1:00,59.7,5,0.07,0.157,0.157,0,2,7,0,0,0,0,1,2,0.5,0,0,0,0,0,0,0,0,0,0
22400001,1610612737,1610612738,1610612737,Hawks,Atlanta,ATL,hawks,1630700,Dyson,Daniels,D. Daniels,dyson-daniels,G,,5,1627759,Jaylen,Brown,J. Brown,jaylen-brown,7,3:38,217.5,21,0.276,0.24,0.276,0,7,28,0,0,0,0,3,6,0.5,1,2,0.5,0,0,0,0,0,0,0
22400001,1610612737,1610612738,1610612737,Hawks,Atlanta,ATL,hawks,1630700,Dyson,Daniels,D. Daniels,dyson-daniels,G,,5,1630573,Sam,Hauser,S. Hauser,sam-hauser,30,0:13,13.1,1.3,0.033,0.014,0.045,0,0,2,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
22400001,1610612737,1610612738,1610612737,Hawks,Atlanta,ATL,hawks,1630700,Dyson,Daniels,D. Daniels,dyson-daniels,G,,5,201950,Jrue,Holiday,J. Holiday,jrue-holiday,4,1:18,78.3,8.8,0.115,0.086,0.133,0,2,8,1,0,1,0,1,3,0.333,0,0,0,0,0,0,0,0,0,0
22400001,1610612737,1610612738,1610612737,Hawks,Atlanta,ATL,hawks,1630700,Dyson,Daniels,D. Daniels,dyson-daniels,G,,5,201143,Al,Horford,A. Horford,al-horford,42,1:11,70.8,8.2,0.12,0.078,0.13,0,2,12,1,0,0,0,0,0,0,0,0,0,0,0,0,0,2,2,1
22400001,1610612737,1610612738,1610612737,Hawks,Atlanta,ATL,hawks,1630700,Dyson,Daniels,D. Daniels,dyson-daniels,G,,5,1630202,Payton,Pritchard,P. Pritchard,payton-pritchard,11,2:22,142.2,16,0.271,0.157,0.382,0,6,15,2,0,2,0,3,3,1,0,0,0,0,0,0,0,0,0,0
22400001,1610612737,1610612738,1610612737,Hawks,Atlanta,ATL,hawks,1630700,Dyson,Daniels,D. Daniels,dyson-daniels,G,,5,1629674,Neemias,Queta,N. Queta,neemias-queta,88,0:36,36.3,2.9,0.081,0.04,0.084,0,2,11,1,0,0,0,1,2,0.5,0,0,0,0,0,0,0,0,0,0
22400001,1610612737,1610612738,1610612737,Hawks,Atlanta,ATL,hawks,1630700,Dyson,Daniels,D. Daniels,dyson-daniels,G,,5,1628369,Jayson,Tatum,J. Tatum,jayson-tatum,0,2:26,146.1,12.3,0.177,0.161,0.191,0,7,15,1,0,0,0,3,4,0.75,1,2,0.5,0,0,0,0,0,2,1
22400001,1610612737,1610612738,1610612737,Hawks,Atlanta,ATL,hawks,1630700,Dyson,Daniels,D. Daniels,dyson-daniels,G,,5,1641775,Jordan,Walsh,J. Walsh,jordan-walsh,27,0:28,28.4,1.4,0.264,0.031,0.484,0,2,2,0,0,0,0,1,1,1,0,0,0,0,0,0,0,0,0,0
22400001,1610612737,1610612738,1610612737,Hawks,Atlanta,ATL,hawks,1630700,Dyson,Daniels,D. Daniels,dyson-daniels,G,,5,1628401,Derrick,White,D. White,derrick-white,9,2:25,145.1,11.5,0.171,0.16,0.208,0,2,11,0,0,1,0,1,2,0.5,0,1,0,0,0,0,0,0,0,0
22400001,1610612737,1610612738,1610612737,Hawks,Atlanta,ATL,hawks,1630811,Keaton,Wallace,K. Wallace,keaton-wallace,G,,2,1627759,Jaylen,Brown,J. Brown,jaylen-brown,7,1:20,80.4,8.2,0.102,0.113,0.152,0,2,9,1,0,0,0,1,3,0.333,0,1,0,0,0,0,0,0,0,0
22400001,1610612737,1610612738,1610612737,Hawks,Atlanta,ATL,hawks,1630811,Keaton,Wallace,K. Wallace,keaton-wallace,G,,2,1630573,Sam,Hauser,S. Hauser,sam-hauser,30,0:08,7.7,0.7,0.02,0.011,0.057,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
22400001,1610612737,1610612738,1610612737,Hawks,Atlanta,ATL,hawks,1630811,Keaton,Wallace,K. Wallace,keaton-wallace,G,,2,201950,Jrue,Holiday,J. Holiday,jrue-holiday,4,2:14,133.6,11,0.196,0.188,0.253,0,0,6,0,0,1,0,0,2,0,0,2,0,0,0,0,0,0,0,0
22400001,1610612737,1610612738,1610612737,Hawks,Atlanta,ATL,hawks,1630811,Keaton,Wallace,K. Wallace,keaton-wallace,G,,2,201143,Al,Horford,A. Horford,al-horford,42,1:11,71.5,6.2,0.122,0.101,0.128,0,0,6,0,0,0,0,0,1,0,0,1,0,0,0,0,0,0,0,0
22400001,1610612737,1610612738,1610612737,Hawks,Atlanta,ATL,hawks,1630811,Keaton,Wallace,K. Wallace,keaton-wallace,G,,2,1628436,Luke,Kornet,L. Kornet,luke-kornet,40,0:07,6.6,0.6,0.071,0.009,0.071,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0
22400001,1610612737,1610612738,1610612737,Hawks,Atlanta,ATL,hawks,1630811,Keaton,Wallace,K. Wallace,keaton-wallace,G,,2,1630202,Payton,Pritchard,P. Pritchard,payton-pritchard,11,1:01,61.1,5.1,0.117,0.086,0.294,0,0,6,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0
22400001,1610612737,1610612738,1610612737,Hawks,Atlanta,ATL,hawks,1630811,Keaton,Wallace,K. Wallace,keaton-wallace,G,,2,1629674,Neemias,Queta,N. Queta,neemias-queta,88,0:13,13.5,1.5,0.03,0.019,0.105,0,0,3,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
22400001,1610612737,1610612738,1610612737,Hawks,Atlanta,ATL,hawks,1630811,Keaton,Wallace,K. Wallace,keaton-wallace,G,,2,1628369,Jayson,Tatum,J. Tatum,jayson-tatum,0,1:11,70.9,8.4,0.086,0.1,0.115,0,0,14,3,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0
22400001,1610612737,1610612738,1610612737,Hawks,Atlanta,ATL,hawks,1630811,Keaton,Wallace,K. Wallace,keaton-wallace,G,,2,1628401,Derrick,White,D. White,derrick-white,9,4:13,252.8,23.2,0.298,0.356,0.356,0,5,31,2,0,0,0,2,5,0.4,1,1,1,0,0,0,0,0,0,0
22400001,1610612737,1610612738,1610612737,Hawks,Atlanta,ATL,hawks,1626204,Larry,Nance Jr.,L. Nance Jr.,larry-nance-jr,,,22,1627759,Jaylen,Brown,J. Brown,jaylen-brown,7,0:26,26.5,2.2,0.034,0.045,0.059,0,0,4,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
22400001,1610612737,1610612738,1610612737,Hawks,Atlanta,ATL,hawks,1626204,Larry,Nance Jr.,L. Nance Jr.,larry-nance-jr,,,22,1630573,Sam,Hauser,S. Hauser,sam-hauser,30,2:21,140.8,12.8,0.359,0.239,0.42,0,8,22,0,0,0,0,3,3,1,2,2,1,0,0,0,0,0,0,0
22400001,1610612737,1610612738,1610612737,Hawks,Atlanta,ATL,hawks,1626204,Larry,Nance Jr.,L. Nance Jr.,larry-nance-jr,,,22,201950,Jrue,Holiday,J. Holiday,jrue-holiday,4,0:19,18.9,2.2,0.028,0.032,0.069,0,0,4,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
22400001,1610612737,1610612738,1610612737,Hawks,Atlanta,ATL,hawks,1626204,Larry,Nance Jr.,L. Nance Jr.,larry-nance-jr,,,22,201143,Al,Horford,A. Horford,al-horford,42,0:26,25.5,1.6,0.043,0.043,0.086,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
22400001,1610612737,1610612738,1610612737,Hawks,Atlanta,ATL,hawks,1626204,Larry,Nance Jr.,L. Nance Jr.,larry-nance-jr,,,22,1630202,Payton,Pritchard,P. Pritchard,payton-pritchard,11,0:16,16,1.6,0.03,0.027,0.046,0,0,4,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
22400001,1610612737,1610612738,1610612737,Hawks,Atlanta,ATL,hawks,1626204,Larry,Nance Jr.,L. Nance Jr.,larry-nance-jr,,,22,1629674,Neemias,Queta,N. Queta,neemias-queta,88,3:02,181.6,18.3,0.407,0.308,0.503,0,10,17,2,0,0,0,4,5,0.8,2,3,0.667,0,0,0,0,0,0,0
22400001,1610612737,1610612738,1610612737,Hawks,Atlanta,ATL,hawks,1626204,Larry,Nance Jr.,L. Nance Jr.,larry-nance-jr,,,22,1628369,Jayson,Tatum,J. Tatum,jayson-tatum,0,2:31,151,13,0.183,0.256,0.317,0,3,14,0,0,0,1,1,2,0.5,1,1,1,0,0,0,0,0,0,0
22400001,1610612737,1610612738,1610612737,Hawks,Atlanta,ATL,hawks,1626204,Larry,Nance Jr.,L. Nance Jr.,larry-nance-jr,,,22,1641775,Jordan,Walsh,J. Walsh,jordan-walsh,27,0:02,2.3,0.1,0.022,0.004,0.073,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
22400001,1610612737,1610612738,1610612737,Hawks,Atlanta,ATL,hawks,1626204,Larry,Nance Jr.,L. Nance Jr.,larry-nance-jr,,,22,1628401,Derrick,White,D. White,derrick-white,9,0:15,14.8,1.5,0.017,0.025,0.039,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0
22400001,1610612737,1610612738,1610612737,Hawks,Atlanta,ATL,hawks,1629726,Garrison,Mathews,G. Mathews,garrison-mathews,,,24,1627759,Jaylen,Brown,J. Brown,jaylen-brown,7,1:17,76.7,6.7,0.097,0.164,0.206,0,0,10,2,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
22400001,1610612737,1610612738,1610612737,Hawks,Atlanta,ATL,hawks,1629726,Garrison,Mathews,G. Mathews,garrison-mathews,,,24,1630573,Sam,Hauser,S. Hauser,sam-hauser,30,2:08,127.6,10.9,0.325,0.272,0.435,0,0,14,1,0,0,1,0,1,0,0,1,0,0,0,0,0,0,0,0
22400001,1610612737,1610612738,1610612737,Hawks,Atlanta,ATL,hawks,1629726,Garrison,Mathews,G. Mathews,garrison-mathews,,,24,201950,Jrue,Holiday,J. Holiday,jrue-holiday,4,0:38,38.5,3.5,0.056,0.082,0.211,0,0,4,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
22400001,1610612737,1610612738,1610612737,Hawks,Atlanta,ATL,hawks,1629726,Garrison,Mathews,G. Mathews,garrison-mathews,,,24,201143,Al,Horford,A. Horford,al-horford,42,0:00,0.3,1,0.001,0.001,0.003,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
22400001,1610612737,1610612738,1610612737,Hawks,Atlanta,ATL,hawks,1629726,Garrison,Mathews,G. Mathews,garrison-mathews,,,24,1630202,Payton,Pritchard,P. Pritchard,payton-pritchard,11,2:14,134.2,13,0.256,0.286,0.385,0,2,16,0,0,0,0,0,1,0,0,1,0,0,0,0,0,2,2,1
22400001,1610612737,1610612738,1610612737,Hawks,Atlanta,ATL,hawks,1629726,Garrison,Mathews,G. Mathews,garrison-mathews,,,24,1629674,Neemias,Queta,N. Queta,neemias-queta,88,0:10,9.6,1.7,0.021,0.02,0.025,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
22400001,1610612737,1610612738,1610612737,Hawks,Atlanta,ATL,hawks,1629726,Garrison,Mathews,G. Mathews,garrison-mathews,,,24,1628369,Jayson,Tatum,J. Tatum,jayson-tatum,0,0:06,6.5,2.7,0.008,0.014,0.018,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
22400001,1610612737,1610612738,1610612737,Hawks,Atlanta,ATL,hawks,1629726,Garrison,Mathews,G. Mathews,garrison-mathews,,,24,1628401,Derrick,White,D. White,derrick-white,9,1:13,72.8,6.3,0.086,0.155,0.282,0,0,10,1,0,1,0,0,1,0,0,1,0,0,0,0,0,0,0,0
22400001,1610612737,1610612738,1610612737,Hawks,Atlanta,ATL,hawks,1630168,Onyeka,Okongwu,O. Okongwu,onyeka-okongwu,,,17,1627759,Jaylen,Brown,J. Brown,jaylen-brown,7,0:46,45.6,6.4,0.058,0.067,0.106,0,0,8,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0
22400001,1610612737,1610612738,1610612737,Hawks,Atlanta,ATL,hawks,1630168,Onyeka,Okongwu,O. Okongwu,onyeka-okongwu,,,17,1630573,Sam,Hauser,S. Hauser,sam-hauser,30,0:29,28.8,2.9,0.073,0.043,0.078,0,0,4,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
22400001,1610612737,1610612738,1610612737,Hawks,Atlanta,ATL,hawks,1630168,Onyeka,Okongwu,O. Okongwu,onyeka-okongwu,,,17,201950,Jrue,Holiday,J. Holiday,jrue-holiday,4,2:08,128,10.3,0.188,0.189,0.345,0,6,17,0,0,0,0,3,5,0.6,0,1,0,0,0,0,0,0,0,0
22400001,1610612737,1610612738,1610612737,Hawks,Atlanta,ATL,hawks,1630168,Onyeka,Okongwu,O. Okongwu,onyeka-okongwu,,,17,201143,Al,Horford,A. Horford,al-horford,42,0:45,45.1,2.9,0.077,0.066,0.216,0,0,5,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
22400001,1610612737,1610612738,1610612737,Hawks,Atlanta,ATL,hawks,1630168,Onyeka,Okongwu,O. Okongwu,onyeka-okongwu,,,17,1628436,Luke,Kornet,L. Kornet,luke-kornet,40,0:59,59.4,5,0.639,0.088,0.639,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0
22400001,1610612737,1610612738,1610612737,Hawks,Atlanta,ATL,hawks,1630168,Onyeka,Okongwu,O. Okongwu,onyeka-okongwu,,,17,1630202,Payton,Pritchard,P. Pritchard,payton-pritchard,11,0:21,20.7,3.8,0.039,0.03,0.04,0,3,8,0,0,0,0,1,1,1,1,1,1,0,0,0,0,0,0,0
22400001,1610612737,1610612738,1610612737,Hawks,Atlanta,ATL,hawks,1630168,Onyeka,Okongwu,O. Okongwu,onyeka-okongwu,,,17,1629674,Neemias,Queta,N. Queta,neemias-queta,88,2:18,138,12.5,0.309,0.203,0.366,0,2,20,0,0,0,0,1,3,0.333,0,1,0,0,0,0,0,0,0,0
22400001,1610612737,1610612738,1610612737,Hawks,Atlanta,ATL,hawks,1630168,Onyeka,Okongwu,O. Okongwu,onyeka-okongwu,,,17,1628369,Jayson,Tatum,J. Tatum,jayson-tatum,0,3:03,183,15.3,0.222,0.27,0.412,0,0,21,2,0,0,0,0,1,0,0,1,0,0,0,0,0,0,0,0
22400001,1610612737,1610612738,1610612737,Hawks,Atlanta,ATL,hawks,1630168,Onyeka,Okongwu,O. Okongwu,onyeka-okongwu,,,17,1641775,Jordan,Walsh,J. Walsh,jordan-walsh,27,0:01,1.4,0.1,0.013,0.002,0.013,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
22400001,1610612737,1610612738,1610612737,Hawks,Atlanta,ATL,hawks,1630168,Onyeka,Okongwu,O. Okongwu,onyeka-okongwu,,,17,1628401,Derrick,White,D. White,derrick-white,9,0:50,49.6,4.6,0.059,0.073,0.106,0,4,4,0,0,1,0,2,2,1,0,0,0,0,0,0,0,0,0,0
22400001,1610612737,1610612738,1610612737,Hawks,Atlanta,ATL,hawks,1631223,David,Roddy,D. Roddy,david-roddy,,,8,1630573,Sam,Hauser,S. Hauser,sam-hauser,30,0:35,35,3.1,0.089,0.292,0.793,0,0,2,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
22400001,1610612737,1610612738,1610612737,Hawks,Atlanta,ATL,hawks,1631223,David,Roddy,D. Roddy,david-roddy,,,8,201950,Jrue,Holiday,J. Holiday,jrue-holiday,4,0:10,10.2,0.8,0.015,0.086,0.086,0,2,5,0,0,0,0,1,1,1,0,0,0,0,0,0,0,0,0,0
22400001,1610612737,1610612738,1610612737,Hawks,Atlanta,ATL,hawks,1631223,David,Roddy,D. Roddy,david-roddy,,,8,1630202,Payton,Pritchard,P. Pritchard,payton-pritchard,11,0:20,20.4,1.5,0.039,0.17,0.17,0,0,2,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
22400001,1610612737,1610612738,1610612737,Hawks,Atlanta,ATL,hawks,1631223,David,Roddy,D. Roddy,david-roddy,,,8,1629674,Neemias,Queta,N. Queta,neemias-queta,88,0:11,10.6,0.6,0.024,0.089,0.397,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
22400001,1610612737,1610612738,1610612737,Hawks,Atlanta,ATL,hawks,1631223,David,Roddy,D. Roddy,david-roddy,,,8,1641775,Jordan,Walsh,J. Walsh,jordan-walsh,27,0:36,36.2,3.2,0.337,0.302,0.479,0,2,2,0,0,0,0,1,1,1,0,0,0,0,0,0,0,0,0,0
22400001,1610612737,1610612738,1610612737,Hawks,Atlanta,ATL,hawks,1631223,David,Roddy,D. Roddy,david-roddy,,,8,1628401,Derrick,White,D. White,derrick-white,9,0:07,7.4,0.7,0.009,0.061,0.061,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0